target_id	tpm
lcl|NC_002516.2_cds_NP_248974.1_283	4.42732
lcl|NC_002516.2_cds_NP_248975.1_284	405.161
lcl|NC_002516.2_cds_NP_248976.1_285	5.70505
lcl|NC_002516.2_cds_NP_248977.1_286	37.6773
lcl|NC_002516.2_cds_NP_248978.1_287	2.28787
lcl|NC_002516.2_cds_NP_248979.1_288	0.856376
lcl|NC_002516.2_cds_NP_248980.1_289	17.0108
lcl|NC_002516.2_cds_NP_248981.1_290	37.8228
lcl|NC_002516.2_cds_NP_248982.1_291	22.4014
lcl|NC_002516.2_cds_NP_248983.1_292	13.4582
lcl|NC_002516.2_cds_NP_248984.1_293	3.16488
lcl|NC_002516.2_cds_NP_248985.1_294	16.3359
lcl|NC_002516.2_cds_NP_248986.1_295	13.2415
lcl|NC_002516.2_cds_NP_248987.1_296	66.9086
lcl|NC_002516.2_cds_NP_248988.1_297	174.423
lcl|NC_002516.2_cds_NP_248989.1_298	10.0118
lcl|NC_002516.2_cds_NP_248990.1_299	17.1323
lcl|NC_002516.2_cds_NP_248991.1_300	32.4896
lcl|NC_002516.2_cds_NP_248992.1_301	6.21561
lcl|NC_002516.2_cds_NP_248993.1_302	4.99439
lcl|NC_002516.2_cds_NP_248994.1_303	20.0955
lcl|NC_002516.2_cds_NP_248995.1_304	21.4894
lcl|NC_002516.2_cds_NP_248996.1_305	3.57524
lcl|NC_002516.2_cds_NP_248997.1_306	4.06332
lcl|NC_002516.2_cds_YP_008719731.1_307	143.929
lcl|NC_002516.2_cds_NP_248998.1_308	29.2613
lcl|NC_002516.2_cds_NP_248999.1_309	5.57294
lcl|NC_002516.2_cds_NP_249000.1_310	15.854
lcl|NC_002516.2_cds_NP_249001.1_311	32.5121
lcl|NC_002516.2_cds_NP_249002.1_312	3.46089
lcl|NC_002516.2_cds_NP_249003.1_313	120.028
lcl|NC_002516.2_cds_NP_249004.1_314	20.6441
lcl|NC_002516.2_cds_NP_249005.1_315	20.119
lcl|NC_002516.2_cds_NP_249006.1_316	286.075
lcl|NC_002516.2_cds_NP_249007.1_317	32.651
lcl|NC_002516.2_cds_NP_249008.1_318	22.3107
lcl|NC_002516.2_cds_NP_249009.1_319	26.0533
lcl|NC_002516.2_cds_NP_249010.1_320	8.31597
lcl|NC_002516.2_cds_NP_249011.1_321	9.73288
lcl|NC_002516.2_cds_NP_249012.1_322	4.85
lcl|NC_002516.2_cds_NP_249013.1_323	3.56594
lcl|NC_002516.2_cds_NP_249014.1_324	3.66825
lcl|NC_002516.2_cds_NP_249015.1_325	2.81128
lcl|NC_002516.2_cds_NP_249016.1_326	8.52292
lcl|NC_002516.2_cds_NP_249017.1_327	1.13606
lcl|NC_002516.2_cds_NP_249018.1_328	6.67018
lcl|NC_002516.2_cds_NP_249019.1_329	4.93309
lcl|NC_002516.2_cds_NP_249020.1_330	1853.86
lcl|NC_002516.2_cds_NP_249021.1_331	33.9115
lcl|NC_002516.2_cds_NP_249022.1_332	5.80855
lcl|NC_002516.2_cds_NP_249023.1_333	153.948
lcl|NC_002516.2_cds_NP_249024.1_334	14.8418
lcl|NC_002516.2_cds_NP_249025.1_335	7.61326
lcl|NC_002516.2_cds_NP_249026.1_336	23.6935
lcl|NC_002516.2_cds_NP_249027.1_337	219.897
lcl|NC_002516.2_cds_NP_249028.1_338	38.6457
lcl|NC_002516.2_cds_NP_249029.1_339	32.6226
lcl|NC_002516.2_cds_NP_249030.1_340	16.2896
lcl|NC_002516.2_cds_NP_249031.1_341	11.5979
lcl|NC_002516.2_cds_NP_249032.1_342	23.1612
lcl|NC_002516.2_cds_NP_249033.1_343	24.4331
lcl|NC_002516.2_cds_NP_249034.1_344	23.9477
lcl|NC_002516.2_cds_NP_249035.1_345	8.26889
lcl|NC_002516.2_cds_NP_249036.1_346	21.591
lcl|NC_002516.2_cds_NP_249037.1_347	12.8094
lcl|NC_002516.2_cds_NP_249038.1_348	2.70058
lcl|NC_002516.2_cds_NP_249039.1_349	6.72047
lcl|NC_002516.2_cds_NP_249040.1_350	5.36946
lcl|NC_002516.2_cds_NP_249041.1_351	9.39739
lcl|NC_002516.2_cds_NP_249042.1_352	31.1145
lcl|NC_002516.2_cds_NP_249043.1_353	6.04349
lcl|NC_002516.2_cds_NP_249044.1_354	12.8818
lcl|NC_002516.2_cds_NP_249045.1_355	8.30335
lcl|NC_002516.2_cds_NP_249046.1_356	72.3732
lcl|NC_002516.2_cds_NP_249047.1_357	6.67576
lcl|NC_002516.2_cds_NP_249048.1_358	18.8392
lcl|NC_002516.2_cds_NP_249049.1_359	14.1933
lcl|NC_002516.2_cds_NP_249050.1_360	496.416
lcl|NC_002516.2_cds_NP_249051.1_361	16.7004
lcl|NC_002516.2_cds_NP_249052.1_362	20.4645
lcl|NC_002516.2_cds_NP_249053.1_363	999.635
lcl|NC_002516.2_cds_NP_249054.1_364	29.2979
lcl|NC_002516.2_cds_NP_249055.1_365	3.86154
lcl|NC_002516.2_cds_NP_249056.1_366	23.6537
lcl|NC_002516.2_cds_NP_249057.1_367	20.8453
lcl|NC_002516.2_cds_NP_249058.1_368	57.573
lcl|NC_002516.2_cds_YP_008719732.1_369	43.2357
lcl|NC_002516.2_cds_NP_249059.1_370	11.8236
lcl|NC_002516.2_cds_NP_249061.1_371	11.7127
lcl|NC_002516.2_cds_NP_249062.1_372	4.7511
lcl|NC_002516.2_cds_NP_249063.1_373	4.45691
lcl|NC_002516.2_cds_NP_249064.1_374	27.1235
lcl|NC_002516.2_cds_NP_249065.1_375	33.9987
lcl|NC_002516.2_cds_NP_249066.1_376	49.131
lcl|NC_002516.2_cds_NP_249067.1_377	248.162
lcl|NC_002516.2_cds_NP_249068.1_378	8.97752
lcl|NC_002516.2_cds_NP_249069.1_379	8.15274
lcl|NC_002516.2_cds_NP_249070.1_380	37.6473
lcl|NC_002516.2_cds_NP_249071.1_381	88.5083
lcl|NC_002516.2_cds_NP_249072.1_382	6.67793
lcl|NC_002516.2_cds_NP_249073.1_383	18.4546
lcl|NC_002516.2_cds_NP_249074.1_384	10.6124
lcl|NC_002516.2_cds_NP_249075.1_385	80.4295
lcl|NC_002516.2_cds_NP_249076.1_386	18.618
lcl|NC_002516.2_cds_NP_249077.1_387	2.38863
lcl|NC_002516.2_cds_NP_249078.1_388	58.7081
lcl|NC_002516.2_cds_NP_249079.1_389	59.2625
lcl|NC_002516.2_cds_NP_249080.1_390	9.5827
lcl|NC_002516.2_cds_NP_249081.1_391	4.61833
lcl|NC_002516.2_cds_NP_249082.1_392	10.9289
lcl|NC_002516.2_cds_NP_249083.1_393	37.607
lcl|NC_002516.2_cds_NP_249084.1_394	31.3543
lcl|NC_002516.2_cds_NP_249085.1_395	67.092
lcl|NC_002516.2_cds_NP_249086.1_396	52.1119
lcl|NC_002516.2_cds_NP_249087.1_397	57.2038
lcl|NC_002516.2_cds_NP_249088.1_398	29.578
lcl|NC_002516.2_cds_NP_249089.1_399	51.4454
lcl|NC_002516.2_cds_NP_249090.1_400	10.7978
lcl|NC_002516.2_cds_NP_249091.1_401	9.86366
lcl|NC_002516.2_cds_NP_249092.1_402	10.236
lcl|NC_002516.2_cds_NP_249093.1_403	18.416
lcl|NC_002516.2_cds_NP_249094.1_404	30.1148
lcl|NC_002516.2_cds_NP_249095.1_405	42.5157
lcl|NC_002516.2_cds_NP_249096.1_406	55.0071
lcl|NC_002516.2_cds_NP_249097.1_407	15.06
lcl|NC_002516.2_cds_NP_249098.1_408	118.615
lcl|NC_002516.2_cds_NP_249099.1_409	705.529
lcl|NC_002516.2_cds_NP_249100.1_410	149.264
lcl|NC_002516.2_cds_NP_249101.1_411	47.5957
lcl|NC_002516.2_cds_NP_249102.1_412	12.0246
lcl|NC_002516.2_cds_NP_249103.1_413	18.678
lcl|NC_002516.2_cds_NP_249104.1_414	13.8779
lcl|NC_002516.2_cds_NP_249105.1_415	10.1437
lcl|NC_002516.2_cds_NP_249106.1_416	23.4566
lcl|NC_002516.2_cds_NP_249107.1_417	3.99126
lcl|NC_002516.2_cds_NP_249108.1_418	5.62173
lcl|NC_002516.2_cds_NP_249109.1_419	3.14315
lcl|NC_002516.2_cds_NP_249110.1_420	9.5364
lcl|NC_002516.2_cds_NP_249111.1_421	6.35866
lcl|NC_002516.2_cds_NP_249112.1_422	18.5345
lcl|NC_002516.2_cds_NP_249113.1_423	26.5406
lcl|NC_002516.2_cds_NP_249114.1_424	76.0956
lcl|NC_002516.2_cds_NP_249115.1_425	266.547
lcl|NC_002516.2_cds_NP_249116.1_426	56.2337
lcl|NC_002516.2_cds_NP_249117.1_427	28.2627
lcl|NC_002516.2_cds_NP_249118.1_428	52.5768
lcl|NC_002516.2_cds_NP_249119.1_429	21.7987
lcl|NC_002516.2_cds_NP_249120.1_430	120.223
lcl|NC_002516.2_cds_NP_249121.1_431	29.4106
lcl|NC_002516.2_cds_NP_249122.1_432	27.2249
lcl|NC_002516.2_cds_NP_249123.1_433	35.6666
lcl|NC_002516.2_cds_NP_249124.1_434	11.5951
lcl|NC_002516.2_cds_NP_249125.1_435	4.16408
lcl|NC_002516.2_cds_NP_249126.1_436	2.53396
lcl|NC_002516.2_cds_NP_249127.1_437	147.243
lcl|NC_002516.2_cds_NP_249128.1_438	7.55106
lcl|NC_002516.2_cds_NP_249129.1_439	2.89569
lcl|NC_002516.2_cds_NP_249130.1_440	0.71446
lcl|NC_002516.2_cds_NP_249131.1_441	2.39606
lcl|NC_002516.2_cds_NP_249132.1_442	2.92423
lcl|NC_002516.2_cds_NP_249133.1_443	7.40621
lcl|NC_002516.2_cds_NP_249134.1_444	1.22291
lcl|NC_002516.2_cds_NP_249135.1_445	12.7723
lcl|NC_002516.2_cds_NP_249136.1_446	13.33
lcl|NC_002516.2_cds_NP_249137.1_447	51.3782
lcl|NC_002516.2_cds_NP_249138.1_448	225.549
lcl|NC_002516.2_cds_NP_249139.1_449	6.02821
lcl|NC_002516.2_cds_NP_249140.1_450	58.7549
lcl|NC_002516.2_cds_NP_249141.1_451	2.27644
lcl|NC_002516.2_cds_NP_249142.1_452	102.48
lcl|NC_002516.2_cds_NP_249143.1_453	10.5321
lcl|NC_002516.2_cds_YP_008719733.1_454	10.7956
lcl|NC_002516.2_cds_NP_249145.1_455	12.3528
lcl|NC_002516.2_cds_NP_249146.1_456	10.4886
lcl|NC_002516.2_cds_NP_249147.1_457	7571.23
lcl|NC_002516.2_cds_NP_249148.1_458	18.8052
lcl|NC_002516.2_cds_YP_003933608.1_459	5.61307
lcl|NC_002516.2_cds_NP_249149.1_460	5.42073
lcl|NC_002516.2_cds_NP_249150.1_461	28.1427
lcl|NC_002516.2_cds_NP_249151.1_462	73.6111
lcl|NC_002516.2_cds_NP_249152.1_463	20.3957
lcl|NC_002516.2_cds_NP_249153.2_464	113.032
lcl|NC_002516.2_cds_NP_249154.1_465	16.6178
lcl|NC_002516.2_cds_NP_249155.1_466	3.34642
lcl|NC_002516.2_cds_NP_249156.1_467	3.46449
