target_id	tpm
lcl|NC_002516.2_cds_NP_249110.1_420	37.4565
lcl|NC_002516.2_cds_NP_249111.1_421	22.7073
lcl|NC_002516.2_cds_NP_249112.1_422	47.564
lcl|NC_002516.2_cds_NP_249113.1_423	80.5045
lcl|NC_002516.2_cds_NP_249114.1_424	388.574
lcl|NC_002516.2_cds_NP_249115.1_425	195.491
lcl|NC_002516.2_cds_NP_249116.1_426	96.0588
lcl|NC_002516.2_cds_NP_249117.1_427	36.1693
lcl|NC_002516.2_cds_NP_249118.1_428	93.7963
lcl|NC_002516.2_cds_NP_249119.1_429	24.7845
lcl|NC_002516.2_cds_NP_249120.1_430	124.154
lcl|NC_002516.2_cds_NP_249121.1_431	24.057
lcl|NC_002516.2_cds_NP_249122.1_432	29.2715
lcl|NC_002516.2_cds_NP_249123.1_433	60.1526
lcl|NC_002516.2_cds_NP_249124.1_434	20.2968
lcl|NC_002516.2_cds_NP_249125.1_435	6.65323
lcl|NC_002516.2_cds_NP_249126.1_436	4.74996
lcl|NC_002516.2_cds_NP_249127.1_437	136.353
lcl|NC_002516.2_cds_NP_249128.1_438	12.8357
lcl|NC_002516.2_cds_NP_249129.1_439	7.11
lcl|NC_002516.2_cds_NP_249130.1_440	1.92187
lcl|NC_002516.2_cds_NP_249131.1_441	4.55904
lcl|NC_002516.2_cds_NP_249132.1_442	8.27589
lcl|NC_002516.2_cds_NP_249133.1_443	56.5378
lcl|NC_002516.2_cds_NP_249134.1_444	5.48584
lcl|NC_002516.2_cds_NP_249135.1_445	17.7828
lcl|NC_002516.2_cds_NP_249136.1_446	19.1881
lcl|NC_002516.2_cds_NP_249137.1_447	25.3958
lcl|NC_002516.2_cds_NP_249138.1_448	24.4832
lcl|NC_002516.2_cds_NP_249139.1_449	14.2836
lcl|NC_002516.2_cds_NP_249140.1_450	519.935
lcl|NC_002516.2_cds_NP_249141.1_451	4.47416
lcl|NC_002516.2_cds_NP_249142.1_452	33.3554
lcl|NC_002516.2_cds_NP_249143.1_453	10.6842
lcl|NC_002516.2_cds_YP_008719733.1_454	19.1161
lcl|NC_002516.2_cds_NP_249145.1_455	20.8167
lcl|NC_002516.2_cds_NP_249146.1_456	19.0371
lcl|NC_002516.2_cds_NP_249147.1_457	23635.9
lcl|NC_002516.2_cds_NP_249148.1_458	52.4743
lcl|NC_002516.2_cds_YP_003933608.1_459	13.6991
lcl|NC_002516.2_cds_NP_249149.1_460	9.04691
lcl|NC_002516.2_cds_NP_249150.1_461	11.6309
